茅盾,律师,35
鲁迅,设计师,14
冰心,运动员,33
叶圣陶,军人,80
莫言,画家,51
史铁生,歌手,60
朱湘,设计师,28
天蚕土豆,军人,69
王朔,科学家,5
鲁迅,军人,23
王朔,律师,92
朱湘,工人,51
茅盾,律师,76
天蚕土豆,律师,34
查尔斯.狄更斯,律师,77
刘震云,歌手,31
贾平凹,记者,30
冰心,设计师,31
朱湘,中小学生,47
张洁,中小学生,87
朱湘,大学生,82
雨果,工人,14
马克吐温,军人,30
鲁迅,教师,71
刘震云,运动员,9
冰心,大学生,48
刘震云,运动员,50
冰心,科学家,32
茅盾,工人,8
茅盾,中小学生,60
贾平凹,设计师,99
朱湘,歌手,83
张洁,设计师,37
冰心,经纪人,36
沈从文,歌手,36
史铁生,歌手,30
朱湘,律师,22
莫言,运动员,61
莫言,工程师,24
沈从文,歌手,69
唐家三少,记者,23
王朔,教师,69
雨果,运动员,50
朱湘,教师,10
史铁生,科学家,70
张洁,经纪人,53
史铁生,运动员,43
冰心,工程师,54
沈从文,科学家,83
冰心,科学家,20
巴金,运动员,94
张爱玲,教师,38
郑振泽,经纪人,99
茅盾,大学生,73
张爱玲,军人,90
史铁生,歌手,94
张洁,工程师,71
查尔斯.狄更斯,经纪人,47
刘震云,工程师,36
天蚕土豆,个体,6
唐家三少,军人,50
王朔,医生,33
张洁,记者,39
朱自清,教师,57
雨果,画家,56
刘震云,中小学生,54
唐家三少,大学生,53
马克吐温,记者,36
茅盾,教师,93
钱钟书,教师,74
雨果,律师,23
天蚕土豆,画家,90
马克吐温,中小学生,56
王朔,歌手,62
贾平凹,军人,70
张洁,运动员,49
巴金,律师,69
莫言,军人,34
张洁,画家,63
朱自清,个体,77
茅盾,经纪人,62
贾平凹,工人,8
郑振泽,科学家,38
雨果,中小学生,33
贾平凹,设计师,31
林语堂,运动员,83
巴金,工程师,65
王朔,工人,83
马克吐温,工人,53
张爱玲,画家,46
雨果,医生,99
朱自清,工程师,12
巴金,医生,49
天蚕土豆,教师,32
王朔,经纪人,97
马克吐温,律师,35
茅盾,军人,24
林语堂,军人,50
郑振泽,工人,70
钱钟书,个体,74
沈从文,医生,33
雨果,歌手,20
莫言,科学家,70
查尔斯.狄更斯,军人,54
马克吐温,个体,60
史铁生,教师,60
王朔,医生,24
鲁迅,工程师,43
天蚕土豆,画家,80
林语堂,画家,28
天蚕土豆,画家,56
唐家三少,画家,62
史铁生,大学生,48
巴金,工程师,75
贾平凹,科学家,78
张爱玲,歌手,85
莫言,设计师,25
朱湘,工人,7
叶圣陶,运动员,90
贾平凹,运动员,96
张爱玲,教师,80
冰心,歌手,15
巴金,工人,95
茅盾,大学生,6
刘震云,经纪人,67
马克吐温,军人,79
茅盾,个体,9
郑振泽,个体,54
张爱玲,科学家,100
天蚕土豆,设计师,5
天蚕土豆,经纪人,55
贾平凹,画家,88
莫言,画家,14
贾平凹,医生,38
雨果,律师,95
刘震云,科学家,13
莫言,画家,93
贾平凹,律师,82
鲁迅,大学生,62
沈从文,设计师,36
叶圣陶,经纪人,14
冰心,个体,34
史铁生,画家,10
马克吐温,设计师,17
巴金,运动员,20
朱湘,工人,72
张洁,大学生,92
钱钟书,运动员,18
鲁迅,画家,14
唐家三少,设计师,16
朱自清,工人,23
冰心,设计师,50
郑振泽,个体,62
巴金,大学生,30
冰心,军人,14
天蚕土豆,军人,9
刘震云,工人,35
马克吐温,工人,14
巴金,律师,10
唐家三少,科学家,51
马克吐温,歌手,13
林语堂,记者,42
沈从文,教师,46
郑振泽,个体,93
郑振泽,大学生,20
冰心,画家,20
唐家三少,科学家,5
巴金,中小学生,77
朱自清,科学家,72
唐家三少,教师,95
贾平凹,记者,5
冰心,科学家,60
刘震云,医生,99
鲁迅,中小学生,89
叶圣陶,医生,37
王朔,医生,84
郑振泽,军人,68
茅盾,画家,7
鲁迅,设计师,7
冰心,设计师,46
王朔,医生,38
张洁,工程师,27
冰心,工人,98
林语堂,设计师,44
刘震云,大学生,23
郑振泽,记者,9
查尔斯.狄更斯,画家,90
查尔斯.狄更斯,画家,48
朱湘,律师,74
朱湘,科学家,78
张洁,工程师,65
刘震云,科学家,10
查尔斯.狄更斯,个体,80
巴金,科学家,75
天蚕土豆,工程师,56
莫言,大学生,9
钱钟书,画家,20
雨果,律师,96
查尔斯.狄更斯,记者,77
张洁,经纪人,92
沈从文,画家,27
天蚕土豆,教师,63
唐家三少,记者,67
茅盾,记者,71
马克吐温,医生,41
钱钟书,运动员,89
刘震云,工程师,58
王朔,设计师,54
叶圣陶,医生,57
朱自清,工程师,6
冰心,大学生,23
钱钟书,运动员,26
林语堂,设计师,63
叶圣陶,歌手,20
冰心,设计师,96
郑振泽,科学家,22
林语堂,医生,91
查尔斯.狄更斯,中小学生,83
茅盾,大学生,47
天蚕土豆,工人,88
叶圣陶,军人,57
冰心,教师,56
天蚕土豆,大学生,5
张洁,大学生,11
冰心,军人,16
朱自清,个体,46
冰心,教师,65
林语堂,教师,27
王朔,工人,34
马克吐温,工程师,42
刘震云,工程师,38
查尔斯.狄更斯,运动员,8
朱湘,工程师,74
王朔,经纪人,32
查尔斯.狄更斯,运动员,92
朱自清,医生,8
茅盾,律师,83
鲁迅,军人,93
郑振泽,运动员,87
巴金,教师,51
天蚕土豆,画家,26
刘震云,律师,19
莫言,律师,55
钱钟书,医生,24
郑振泽,教师,91
贾平凹,医生,33
朱自清,设计师,85
沈从文,教师,71
王朔,大学生,92
鲁迅,教师,99
张爱玲,经纪人,17
唐家三少,工程师,75
天蚕土豆,工程师,100
莫言,个体,81
张爱玲,记者,81
唐家三少,个体,63
叶圣陶,军人,20
茅盾,大学生,39
史铁生,中小学生,44
巴金,科学家,31
林语堂,教师,72
沈从文,工人,37
王朔,大学生,15
马克吐温,画家,69
贾平凹,记者,58
天蚕土豆,歌手,65
莫言,设计师,22
张爱玲,歌手,61
唐家三少,中小学生,78
查尔斯.狄更斯,记者,81
刘震云,歌手,70
林语堂,科学家,70
冰心,记者,28
莫言,军人,74
茅盾,工人,48
张爱玲,医生,91
郑振泽,运动员,78
钱钟书,中小学生,72
马克吐温,经纪人,88
叶圣陶,军人,81
雨果,大学生,15
王朔,医生,46
钱钟书,工人,55
史铁生,医生,75
马克吐温,科学家,76
郑振泽,记者,51
天蚕土豆,律师,55
茅盾,律师,92
雨果,军人,10
郑振泽,教师,9
鲁迅,画家,9
沈从文,军人,40
冰心,中小学生,17
茅盾,歌手,81
张爱玲,大学生,61
天蚕土豆,个体,74
贾平凹,经纪人,17
鲁迅,记者,58
史铁生,教师,12
鲁迅,运动员,48
鲁迅,大学生,26
朱自清,画家,32
巴金,医生,74
朱湘,大学生,84
钱钟书,科学家,61
钱钟书,教师,39
雨果,工程师,55
贾平凹,教师,55
冰心,律师,87
沈从文,工程师,62
冰心,律师,38
查尔斯.狄更斯,律师,10
张爱玲,记者,64
贾平凹,设计师,72
唐家三少,中小学生,75
史铁生,经纪人,97
天蚕土豆,医生,61
刘震云,工程师,65
郑振泽,运动员,36
查尔斯.狄更斯,运动员,65
王朔,运动员,11
沈从文,记者,77
张爱玲,个体,61
郑振泽,军人,52
贾平凹,中小学生,58
莫言,教师,10
朱自清,经纪人,73
林语堂,运动员,20
朱湘,画家,88
刘震云,设计师,22
茅盾,律师,63
叶圣陶,工程师,87
茅盾,科学家,47
鲁迅,工人,7
马克吐温,记者,77
雨果,歌手,75
唐家三少,工程师,42
钱钟书,工人,65
刘震云,画家,7
钱钟书,科学家,31
史铁生,律师,61
茅盾,歌手,99
唐家三少,歌手,15
王朔,大学生,7
张爱玲,医生,5
林语堂,工人,19
朱湘,工程师,82
贾平凹,大学生,69
刘震云,军人,47
王朔,画家,66
叶圣陶,画家,24
茅盾,律师,37
冰心,大学生,26
叶圣陶,教师,83
马克吐温,工程师,44
茅盾,个体,93
张爱玲,工人,63
王朔,记者,13
马克吐温,军人,95
雨果,画家,86
冰心,医生,93
贾平凹,运动员,11
冰心,记者,53
莫言,科学家,16
钱钟书,设计师,11
叶圣陶,歌手,55
莫言,科学家,34
郑振泽,教师,57
林语堂,画家,41
查尔斯.狄更斯,医生,79
沈从文,工程师,35
朱湘,个体,75
巴金,个体,5
马克吐温,军人,66
王朔,大学生,98
钱钟书,记者,81
史铁生,教师,77
刘震云,大学生,6
冰心,记者,21
冰心,经纪人,85
莫言,医生,90
叶圣陶,运动员,87
钱钟书,设计师,88
叶圣陶,大学生,11
巴金,医生,78
张洁,歌手,60
天蚕土豆,律师,7
钱钟书,运动员,35
朱湘,医生,45
巴金,歌手,7
沈从文,科学家,35
雨果,工人,65
刘震云,军人,68
史铁生,医生,48
天蚕土豆,教师,50
郑振泽,设计师,41
冰心,工程师,93
刘震云,经纪人,56
冰心,科学家,17
冰心,工程师,14
叶圣陶,画家,10
朱湘,大学生,36
雨果,工人,21
王朔,工人,33
鲁迅,中小学生,49
贾平凹,大学生,51
茅盾,教师,60
张洁,教师,90
刘震云,工程师,62
冰心,工程师,84
张爱玲,医生,17
刘震云,个体,82
郑振泽,工人,10
叶圣陶,教师,85
查尔斯.狄更斯,运动员,72
鲁迅,大学生,49
钱钟书,运动员,77
唐家三少,军人,15
唐家三少,科学家,84
朱湘,画家,14
贾平凹,工人,66
贾平凹,工程师,90
史铁生,医生,91
朱湘,画家,7
朱湘,教师,30
张洁,经纪人,5
王朔,科学家,62
王朔,运动员,32
郑振泽,医生,18
茅盾,军人,52
天蚕土豆,个体,36
朱湘,个体,99
张洁,经纪人,16
茅盾,律师,100
朱湘,记者,11
巴金,设计师,7
茅盾,教师,69
叶圣陶,运动员,40
钱钟书,运动员,91
钱钟书,记者,97
林语堂,运动员,87
天蚕土豆,工人,86
查尔斯.狄更斯,设计师,81
鲁迅,军人,89
贾平凹,教师,35
马克吐温,中小学生,38
鲁迅,歌手,81
朱湘,个体,71
沈从文,工程师,61
刘震云,画家,49
张洁,科学家,14
林语堂,医生,13
林语堂,医生,19
张洁,工人,38
莫言,工人,88
冰心,画家,12
林语堂,歌手,84
冰心,工人,8
王朔,工程师,35
钱钟书,军人,65
莫言,个体,16
张爱玲,歌手,94
沈从文,画家,6
钱钟书,个体,64
莫言,大学生,29
冰心,工程师,72
朱湘,经纪人,47
天蚕土豆,教师,49
沈从文,律师,96
茅盾,运动员,91
郑振泽,工人,61
唐家三少,个体,95
刘震云,运动员,90
天蚕土豆,工人,54
雨果,经纪人,29
刘震云,中小学生,50
钱钟书,工程师,75
莫言,工程师,79
查尔斯.狄更斯,运动员,43
